5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	5e21a62a341c7130-733-2992	1	1.000000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	c8db6e06ff46669e-50302-52227	2	0.500000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	7d4d64e7f6aff125-3194-5132	3	0.333333	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	5e21a62a341c7130-2-2108	4	0.250000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	9c5c4370a07f2806-31678-33617	5	0.200000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	3120ebe0fe3a911e-5535-7804	6	0.166667	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	06dcac21ce5f8eb1-0-2278	7	0.142857	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	5e21a62a341c7130-2109-4325	8	0.125000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	d322987bb4472ab7-2-2228	9	0.111111	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>1	Q0	4baf1efa50300ec9-3983-5945	10	0.100000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	7d4d64e7f6aff125-3194-5132	1	1.000000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	c8db6e06ff46669e-50302-52227	2	0.500000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	06dcac21ce5f8eb1-0-2278	3	0.333333	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	7d4d64e7f6aff125-4718-6718	4	0.250000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	d322987bb4472ab7-2-2228	5	0.200000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	7d4d64e7f6aff125-1590-3637	6	0.166667	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	c8db6e06ff46669e-51823-53868	7	0.142857	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	c8db6e06ff46669e-48670-50814	8	0.125000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	57945b90ec0bcb30-1606-3822	9	0.111111	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>2	Q0	7ee11af8e6763c95-10620-12851	10	0.100000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	06dcac21ce5f8eb1-0-2278	1	1.000000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	cfd9f064aa3ec98a-2-2128	2	0.500000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	7d4d64e7f6aff125-3194-5132	3	0.333333	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	40c9abb9bf61d84b-2-2179	4	0.250000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	7f851a7621a884ae-2-2292	5	0.200000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	c8db6e06ff46669e-50302-52227	6	0.166667	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	cfd9f064aa3ec98a-1607-3200	7	0.142857	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	86e83dcdf482424a-2-2243	8	0.125000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	cca3b9b8fcfe9978-1558-3966	9	0.111111	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>3	Q0	40c9abb9bf61d84b-1684-3975	10	0.100000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	9b3d2c7ddb18018c-2-1699	1	1.000000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	a1c9c67dafb9fa2c-1342-3508	2	0.500000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	e8fc94cbbf449b66-2-1703	3	0.333333	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	35b1d4a5ce1b0313-1421-3591	4	0.250000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	dd9ce1888b455522-2-1704	5	0.200000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	78706e886bee00fb-4510-6961	6	0.166667	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	8cf7817cb89740ce-1614-3951	7	0.142857	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	031693dc1490c39e-3478-5128	8	0.125000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	97a959fa01210b9d-1473-3190	9	0.111111	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>4	Q0	a1c9c67dafb9fa2c-5-1821	10	0.100000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	031693dc1490c39e-4593-6990	1	1.000000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	fc34746012221341-2-1757	2	0.500000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	78706e886bee00fb-4510-6961	3	0.333333	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	a835512e7cc8fff7-7174-8924	4	0.250000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	bc5d902abafcfb27-1583-3445	5	0.200000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	a835512e7cc8fff7-8563-10389	6	0.166667	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	278ce8cf93b39363-2-1851	7	0.142857	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	51904ed6cfc621d1-1653-4044	8	0.125000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	e68cc466d3307d8c-2-1810	9	0.111111	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>5	Q0	031693dc1490c39e-3478-5128	10	0.100000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>7	Q0	4d3eba5aeb31c32c-2848-4992	1	1.000000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>7	Q0	4d3eba5aeb31c32c-1491-3290	2	0.500000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>7	Q0	89c8998bbb932fff-0-2046	3	0.333333	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>7	Q0	c3c10af52eadf3ed-2-2087	4	0.250000	run1
5b2404d71f9ff7edabddb3b1a8b329e7<::>7	Q0	cca3b9b8fcfe9978-6993-9176	5	0.200000	run1
