d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_00513-7-2197	1	1.000000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_00550-7-2005	2	0.500000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_11110-7-2325	3	0.333333	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_09544-4-2227	4	0.250000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_00576-6036-7924	5	0.200000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_06618-4-2239	6	0.166667	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_06542-3-1568	7	0.142857	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_06686-4-2239	8	0.125000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_13480-7-2163	9	0.111111	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>1	Q0	ibmcld_00576-7385-9302	10	0.100000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_00580-6386-8382	1	1.000000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_00580-4796-6846	2	0.500000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_00576-7385-9302	3	0.333333	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_00623-7-1781	4	0.250000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_00579-1483-3406	5	0.200000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_00472-19526-21520	6	0.166667	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_00580-34804-36790	7	0.142857	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_00580-7918-10060	8	0.125000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_12904-23555-25450	9	0.111111	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>2	Q0	ibmcld_00580-41116-43256	10	0.100000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_00580-3166-5282	1	1.000000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_00510-7123-9213	2	0.500000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_00580-7-1957	3	0.333333	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_00556-7-1696	4	0.250000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_00579-1483-3406	5	0.200000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_00580-4796-6846	6	0.166667	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_00623-7-1781	7	0.142857	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_00576-1572-3411	8	0.125000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_15647-9342-11109	9	0.111111	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>3	Q0	ibmcld_15747-4-2094	10	0.100000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_12904-23555-25450	1	1.000000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_00558-23465-25360	2	0.500000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_00510-7123-9213	3	0.333333	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_00556-7-1696	4	0.250000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_07578-1268470-1270517	5	0.200000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_16727-1271119-1273166	6	0.166667	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_00510-5537-7566	7	0.142857	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_15298-5891-7299	8	0.125000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_00629-29811-31959	9	0.111111	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>4	Q0	ibmcld_00485-1687-3253	10	0.100000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_12904-23555-25450	1	1.000000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_00510-7123-9213	2	0.500000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_00558-23465-25360	3	0.333333	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_00556-7-1696	4	0.250000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_00510-5537-7566	5	0.200000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_00581-0-1268	6	0.166667	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_01234-7-2066	7	0.142857	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_00576-2983-5018	8	0.125000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_00485-1687-3253	9	0.111111	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>5	Q0	ibmcld_00629-29811-31959	10	0.100000	run1
d5b1e735a040853ed361a3dfde1b8ef0<::>6	Q0	ibmcld_16729-107144-108976	1	1.000000	run1
